uri,text,handle,labels,like_count,quote_count,repost_count,sentiment
at://did:plc:4dotjjfxzpubnyjvhyl2yld7/app.bsky.feed.post/3lbppdy63js24,Being an anti-vaxer is having the privelege to shit all over your ancestors who literally buried half their children due to easily preventable disease before vaccines.,nomorescrubs.bsky.social,[],0,0,0,-0.296
at://did:plc:hoqfkctmtoozormaw7xogikt/app.bsky.feed.post/3lbppblvb3k22,How many dangerous vaccines did you give these idiots?,pickledick.bsky.social,[],0,0,0,-0.4767
at://did:plc:4fkhnhzf2ctmjiuddcvmmljk/app.bsky.feed.post/3lbppb5alzc2o,"Rinderpest was a devastating viral infection of cattle. Largely due to vaccines, the last case was 2001, making it & smallpox the only diseases ever to be eliminated. 

Or maybe…  

Cows suddenly learned the value of good hoof hygiene, or flush toilet were installed in every field

#vaccineswork",lizditz.bsky.social,[],4,0,0,0.0
at://did:plc:g2tikgkq3ftnroxeizu6u7w2/app.bsky.feed.post/3lbppb47pbs2h,"the spike protein alone can be pathogenic in some people, however. Especially those with certain subsets of Long Covid. Some longhaulers respond poorly to the mRNA vaccines (causing symptom flares for weeks or months) but tend not to have significant side-effects from the non-mRNA jabs like Novavax.",siyeh.bsky.social,[],1,0,0,0.3703
at://did:plc:rsulnni6jdmfagi6klzg33ji/app.bsky.feed.post/3lbpp6dtp6s2m,My cartoon in today’s Evansville Sunday Courier and Press.,macltoons.bsky.social,[],15,0,2,0.0
at://did:plc:zvldnk2wkgluottwd6ueorr6/app.bsky.feed.post/3lbpp66srrk2z,Rand Paul states that people will trust vaccines without misinformation.  Rand Paul is also against using military to force mass deportations.,kimten10.bsky.social,[],0,0,0,0.6442
at://did:plc:nx5vezrie5mbmo7yxesj77ar/app.bsky.feed.post/3lbpp5vaa7c2h,Get your fucking vaccines,manicpixiejeepgirl.bsky.social,[],0,0,0,0.0
at://did:plc:bxa7bu45d5cfwaazlswxxdjs/app.bsky.feed.post/3lbpp4zkqbc2x,"Geez, he talked about lack of trust in government due to COVID vaccine and related disinformation. He spouted disinformation in hearings which also sowed distrust. No, vaccines are not mandated or required for newborns but yet again he suggested they are and the host did not push back.",bquane.bsky.social,[],0,0,0,-0.1027
at://did:plc:7wfjtlq2juxaozejc7wnfkl5/app.bsky.feed.post/3lbpp2rv3rs24,Guy only believes in metaphorical vaccines….,seromusv.bsky.social,[],0,0,0,0.0
at://did:plc:y7acaicmp5y3cwgihxbqolcq/app.bsky.feed.post/3lbpp2kt2f22f,"Yeah, all those dirty republicans who forced masks, lockdowns and vaccines..filthy Nazis!  Oh, wait, Dems did that...hmmm..what a pickle.",blue2red.bsky.social,[],6,0,0,-0.6114
at://did:plc:bapseiel4hsrfpvd6h6fie7j/app.bsky.feed.post/3lbpozcvtc22n,"I agree that vaccines are good, but I think the right will say that the left lies about science, for instance on gender, so why should they listen now? You're doing great work, George; I only bring this up because I think we need messages that will win over people who don't already agree with us.",staypuffed.bsky.social,[],0,0,0,0.8475
at://did:plc:hoqfkctmtoozormaw7xogikt/app.bsky.feed.post/3lbpoyo5nf222,"Not vaccines you 🐑. Meds! Ivermectin, etc. go get a booster",pickledick.bsky.social,[],0,0,0,0.0
at://did:plc:nwi7etqem72brkvo44ggendd/app.bsky.feed.post/3lbpoxzqupk25,"📌
(Vaccines Work)",kathrynmathias.bsky.social,[],2,0,0,0.0
at://did:plc:dqmv2udy3vr2wpbpl2u7cmtv/app.bsky.feed.post/3lbpoxnek3s2b,If I knew the vaccines could kill me I’d get even more of them just to make sure at this point.,rockstarretrievers.bsky.social,[],1,0,0,-0.5267
at://did:plc:ddlzm4szpqr4eb2zoiftwadk/app.bsky.feed.post/3lbpovfpj5c2a,As a Biological Anthropologist this is #1 on my radar as well. The 50% death rate of H5N1-Bird Flu-Avian Influenza (which is killing up to 100% of waterfowl) should put terror into all of us; yet they intend to destroy even those who created the vaccines that saved so many of us from death by Covid.,elofla.bsky.social,[],4,0,0,-0.9349
at://did:plc:mxqmhnq6wctxpmumyoauslop/app.bsky.feed.post/3lbpoujksus2i,Didn't you know? Vaccines work better when only the wealthy can afford them.,handlewasalready.bsky.social,[],1,0,0,0.6597
at://did:plc:xa4yioafvi6gktht2arfxpim/app.bsky.feed.post/3lbporjor6d22,"Oh, sorry I knew that acronym but I discarded it because why would you rule out vaccines for that? It’s worked for decades",aminaerin.bsky.social,[],1,0,0,-0.5023
at://did:plc:rikaz5hycjwrgofhc3ugrqlq/app.bsky.feed.post/3lbpomdup722f,"This thing where the entire course of someone's views on drug development, vaccines, etc. is determined by COVID is really stupid.",schnorkles.bsky.social,[],2,0,0,-0.3167
at://did:plc:6yhcuwmohgsz7hbshjtmnb6t/app.bsky.feed.post/3lbpokdcxok2i,literally if not for my husband having a decent paying job with insurance that covered his shot I would be in that 60% too despite very much believing the usefulness of vaccines and the threat of covid,queerthing.bsky.social,[],5,0,0,-0.296
at://did:plc:6ktmtilgiar6ocni5wn7zood/app.bsky.feed.post/3lbpojs4ih22l,"My guess is, when kids start dying of things they haven’t for decades, and in larger numbers, there will be pushback for vaccines. At least we will already know how to…",lindanielsen.bsky.social,[],0,0,0,0.0
at://did:plc:v3qyhqlq2ypbpcpav7wgxr73/app.bsky.feed.post/3lbpoihusk22t,"For the safety and health of our children, we the great majority who are immunized need to make it clear to those listening to worm-brain roadkill man that vaccines actually work. We are all living, anecdotal evidence.",m24trance.bsky.social,[],2,0,0,0.8591
at://did:plc:iyymkhunzlsttngrstmfvrmu/app.bsky.feed.post/3lbpohzahbb2e,🎯 💉 #vaccines #VaccinesWork #VaccinesSaveLives,canadacheryl.bsky.social,[],2,0,0,0.0
at://did:plc:rprqqtd7lsv3dwq6kl3hz5rm/app.bsky.feed.post/3lbpohmdeic2e,Already got mine. Vaccines work.  Please get them.  All of them.,suzanrozy.bsky.social,[],3,0,0,0.3182
at://did:plc:5p6dn5xyiupmmywbcpnp6rjk/app.bsky.feed.post/3lbpog4dky22d,"“But he isn’t anti vax” he is skeptical of vaccines. That’s fine as a personal belief, but this isn’t about his beliefs. It’s about his influence and his complete lack of qualifications for this position. He is also anti-science in numerous other ways.",adorableoddities.bsky.social,[],0,0,0,-0.5927
at://did:plc:irh4h7zxcorfdagirr4mui4f/app.bsky.feed.post/3lbpodph2nk2z,"Once again i'll remind people in the US to start getting kids and themselves, whatever shots they're missing NOW. Also have those discussions with family/friends. Plenty of people only had ONE Measles vaccines as a child, adults *can* get a 2nd MMR and it's highly advisable they do.",caffeineislife.bsky.social,[],6,0,4,-0.296
at://did:plc:7kuitgtss32ktx7ycwpri7sd/app.bsky.feed.post/3lbpocp2mn22w,"I only took the first vaccine because I heard people with long covid were helped,  and I also got paid. I don't need the boosters because the variants are not as bad as the first. Just like I don't take Flu vaccines.",dawnchap.bsky.social,[],0,0,0,0.7604
at://did:plc:w2ju7wvppfs4ogf3rimgre34/app.bsky.feed.post/3lbpo7257zk22,"She already clearly felt like a truthsayer in a world of sheep when they sprinkle in anecdotes about her views on modern medicine, natural health, and vaccines. She was an anti-vaxxer before she became a QANONer

QANON latched onto a core part of her already existing identity",herooftim.bsky.social,[],5,0,1,0.7717
at://did:plc:tanw5ki3uevpxxwy4b6it65i/app.bsky.feed.post/3lbpo6m63ke25,"As a parent of 2 kids with autism, the number of times I've had to argue with my own 81 year old mother that vaccines DON'T CAUSE #AUTISM is astounding. She is sure that RFK Jr. is the answer. She grew up in the age of measles and polio but seems to have lost her memory of these things.",jon-writes-words.bsky.social,[],2,0,0,-0.2382
at://did:plc:26okds6jkoyhx7zkgqo5iwgj/app.bsky.feed.post/3lbpo4drwak2l,"You don't have to like Trudeau to support him against our common enemy. We did have competent leadership during a pandemic and that matters. This is why so much propaganda is against vaccines, politics not medicine.",brorodeo.bsky.social,[],0,0,0,-0.4192
at://did:plc:twkfn5bikwjppiz6mjmielfq/app.bsky.feed.post/3lbpo375hos2d,"We’ve now gone from purposely infecting ourselves in order to “build up immunity to diseases” instead of scientifically proven vaccines to now black children will purposely be subjected to racism to build up their tolerance to racism. 

Fantastic. Love what you’ve done here America.",insanityreport.bsky.social,[],5,0,8,0.2023
at://did:plc:2ygqtjtytgia2wmnkp3z6bbc/app.bsky.feed.post/3lbpo2ou7ys2n,"Vaccine refusal harms others though - it decreases herd immunity meaning diseases can more readily circulate in the population, and are therefore more likely to infect people who can't be vaccinated or in whom the vaccines are less effective (infants, the elderly, immunocompromised ppl).",valkyriekaren.bsky.social,[],1,0,0,-0.101
at://did:plc:lu653fiktvi5ghcospjkvdsq/app.bsky.feed.post/3lbpnzw5szs2z,*no vaccines. (edit please come home),tcruz.bsky.social,[],1,0,0,0.3182
at://did:plc:lu653fiktvi5ghcospjkvdsq/app.bsky.feed.post/3lbpny44x4c2z,"Then, let them have it. If they think that raw milk, vaccines, and injecting bleach is the ideal way of living let them have the Darwin Award. Just make sure that you protect yourself and your loved ones and things will be fine.",tcruz.bsky.social,[],2,0,0,0.9477
at://did:plc:nd7canv3vgwuk6deefrlsmob/app.bsky.feed.post/3lbpnxkgbd224,"Fun fact: the biggest funder of the anti-vax movement, Joseph Mercola, got rich selling natural health products and vitamin supplements, some of which he claimed were alternatives to vaccines. The entire movement is based on a grift.",trom771.bsky.social,[],10,0,2,0.891
at://did:plc:nyswclhnx5mjf5ytb6glnmsy/app.bsky.feed.post/3lbpnvt3dfk2z,"and there is so far no reason to not to do it, there is a from low levels exponentially mounting wave of NDDs that will com rolling in maybe between a couple of years from now to maybe 10-15 years if the no mitigations tactics continue. Of course better vaccines, medicine and such can dent it 2/3",teheimar.bsky.social,[],0,0,0,-0.4364
at://did:plc:udezg6hucpnhgucv74wdmjay/app.bsky.feed.post/3lbpnvattjk2l,We're f*cked. I'm making an appt to get my MMR vaccines updated...,corrinajl.bsky.social,[],1,0,0,0.0
at://did:plc:gttxmzy7sk66ywsy3s24rxxm/app.bsky.feed.post/3lbpnvaaq722c,"That’s almost when I got put through at my first visit to my HRT place.
Spent the first year there getting caught up on vaccines, doctors appointments, dental work, etc.",vmagsfox.bsky.social,[],0,0,0,0.0
at://did:plc:iku7da2vksag4g6zdbtzikag/app.bsky.feed.post/3lbpnsyecw226,"I was eavesdropping on some promagas and the groupthink is:

- birth control bad
- hormones bad
- vaccines bad (of course)
- ssri's very bad (evil deep state bad)
- dems had them living in a hellscape of coercion and exclusion for four whole years and now they'll be freeeeee",dublingrl53.bsky.social,[],3,0,1,-0.9768
at://did:plc:yyz4yzs6bjanjbxs3siikskd/app.bsky.feed.post/3lbpnsjecks2d,I've had all the boosters (as has my husband) and we've both still gotten it 3x - mild cases. We will still get any new boosters because we understand how vaccines work.,smartypants68.bsky.social,[],0,0,0,0.0
at://did:plc:bbufvpybgitrz4wvjw7grvrn/app.bsky.feed.post/3lbpnqhh4gc2s,"Yeah no kidding. It's taking all my energy to not fall into an anxiety doom spiral over what may happen to further development of covid vaccines & treatments, not to mention overall health care access",fancyfairyangela.bsky.social,[],2,0,0,0.4222
at://did:plc:3r4tlcv62hpq3uumf7jdfr5u/app.bsky.feed.post/3lbpnpslvtk22,"7/ ...whether to impose the same measures. The federal government needs to be primed to roll out treatments and safe and effective vaccines.""",joffirphd.bsky.social,[],3,0,1,0.5859
at://did:plc:3r4tlcv62hpq3uumf7jdfr5u/app.bsky.feed.post/3lbpnpsjxdk22,"4/ ...administration can do that,"" said Michael Osterholm.

RFK ""is one of the country’s most widely recognized vaccine skeptics and once wrote that coronavirus vaccines were a 'crime against humanity.'""

Weldon (CDC) ""has repeatedly pushed the debunked theory that vaccines cause autism....""",joffirphd.bsky.social,[],5,0,1,-0.5994
at://did:plc:3r4tlcv62hpq3uumf7jdfr5u/app.bsky.feed.post/3lbpnpsjers22,"2/ ...is largely untested, possesses scant infectious-disease expertise and has often questioned vaccines and other interventions overseen by the agencies they have been tapped to lead.""

""The picks... all reflect Trump’s shift from the more traditional selections who often populated his first...",joffirphd.bsky.social,[],5,0,1,-0.1027
at://did:plc:26suuhfgftnzf3pkywsr5nv2/app.bsky.feed.post/3lbpnnkxw3k2m,Thank you so much for your reminder of the importance of vaccines!,theesolomon.bsky.social,[],1,0,0,0.6476
at://did:plc:nlxzglln22gmajdrtglmpmnw/app.bsky.feed.post/3lbpnkyox7c2f,"Never in my life did I think we’d be debating the value of pasteurization, fluoride, and vaccines. 

Were so done.",thespeechprof.bsky.social,[],212,0,9,0.34
at://did:plc:v6izhugi5jkx5u5hfq26c3pr/app.bsky.feed.post/3lbpnhvx5wc2g,"I’ve gotten all Covid vaccines possible and always get flu shot. I’m a 73 yo substitute paraprofessional so work in many schools and many classrooms each day. I have been doing this job for over ten years and thanks to vaccinations, I’ve never had COVID or even flu in many, many years!",notrump2.bsky.social,[],0,0,0,-0.3802
at://did:plc:2snv2k2alnlxvir3ta73oamf/app.bsky.feed.post/3lbpnh3f5q222,I'm a cancer survivor with chemo brain still after 15 years. I don't need long COVID brain fog. I'm also philosophically opposed to being a plague vector. Had 6 COVID vaccinations & the vaccines haven't killed me so far (as fools like Makary & RFKjr swore). At this point I'd get them out of spite.,jkellyca.bsky.social,[],2,0,0,-0.5681
at://did:plc:wcx7bny6hb4h5toulnuo4h4l/app.bsky.feed.post/3lbpngsvkd22k,"Vaccines save lives. Support science.
www.gocomics.com/bill-bramhal...",rljones3-d.bsky.social,[],0,0,0,0.7096
at://did:plc:ijjn4ugy4sj2gw44vdb7yjy6/app.bsky.feed.post/3lbpngdmvm22o,Especially after his foundation lobbied against vaccines in Samoa right before a measles outbreak. 83 kids died. Everyone talks about the worm in his brain but I want more people talking about the blood on his hands,attackpanda.bsky.social,[],12,0,2,-0.2144
at://did:plc:ngizka5o3injqwddyojrllvx/app.bsky.feed.post/3lbpnfu7x6s24,I really can’t believe we live in a time that people are questioning the gift that is vaccines 😮‍💨,britdmon.bsky.social,[],1,0,0,0.3612
at://did:plc:lppzjmhygm3iakhcjjgvxt5o/app.bsky.feed.post/3lbpnfqvpyw27,"This is how we’re going to lose this country for good. 

The press is already normalizing this maniac who doesn’t believe in polio vaccines. 

Headline should be; “America, Have You Lost Your Goddamn Minds?” 

www.bbc.com/news/article...",jbaileywrites.bsky.social,[],4,0,0,-0.8327
at://did:plc:atwi7jhmpmpad6nsslos5lr5/app.bsky.feed.post/3lbpnf3xqd225,The government didn’t ban life-saving vaccines.  Whoever told you that lied to you.,number-five.bsky.social,[],4,0,0,-0.7351
at://did:plc:lcbfoe5mbo3idgkpu5bwqj7u/app.bsky.feed.post/3lbpncq7nz22w,For those of us who lost relatives from Covid because of the person I will not name who said it was like the flu. Maybe fifteen people and it would pass. We think differently and will not listen to any who says vaccines don’t help.,zv89j23h41.bsky.social,[],0,0,0,0.0772
